quantile,variable,amount,type,risk,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3,Payments,5000,Loan,1,805.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0,327.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Consumption,5000,Loan,1,17835.0,21409.0,24424.0,27412.0,30174.0,32747.0,35127.0,37410.0,39802.0,41810.0,43748.0,45191.0,46629.0,47973.0,49195.0,50297.0,51376.0,52358.0,53408.0,54309.0,55191.0,56040.0,56887.0,57616.0,58332.0,58994.0,59636.0,60203.0,60769.0,61344.0,61868.0,62292.0,62725.0,63145.0,63530.0,63798.0,64092.0,64363.0,64547.0,64681.0,64702.0,64719.0,64690.0,64456.0,63127.0,63066.0,62978.0,62774.0,62529.0,62206.0,61791.0,61290.0,60762.0,60094.0,59351.0,58534.0,57581.0,56525.0,55355.0,54074.0,52689.0,51162.0,49464.0,47583.0,45489.0,43238.0,40878.0,38484.0,36132.0,33896.0,31843.0,30012.0,28432.0,27121.0,26080.0,25363.0,25113.0,25832.0,30156.0
3,Utility,5000,Loan,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,Income,5000,Loan,1,21608.0,25837.0,30229.0,35026.0,40032.0,45325.0,50800.0,55831.0,61680.0,65964.0,72511.0,78387.0,84974.0,91934.0,97279.0,104868.0,110504.0,115037.0,122456.0,130126.0,133075.0,139331.0,145292.0,149035.0,154870.0,156884.0,161514.0,162780.0,164431.0,168724.0,169172.0,170913.0,168116.0,168689.0,168441.0,166869.0,164502.0,162111.0,156130.0,150733.0,144766.0,137474.0,128318.0,119380.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0,55813.0
4,Payments,5000,Loan,1,805.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0,327.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Consumption,5000,Loan,1,17882.0,21747.0,25386.0,28830.0,32197.0,35434.0,38478.0,41066.0,43684.0,45923.0,47921.0,49805.0,51659.0,53514.0,55400.0,57365.0,59372.0,61440.0,63641.0,66075.0,68538.0,71237.0,74055.0,76962.0,80089.0,83316.0,86732.0,90202.0,93784.0,97731.0,101593.0,105665.0,109773.0,113962.0,118338.0,122714.0,127132.0,131581.0,135966.0,140236.0,144472.0,148523.0,152371.0,155999.0,156522.0,158352.0,160076.0,161688.0,163194.0,164623.0,165907.0,167117.0,168127.0,168983.0,169728.0,170316.0,170653.0,170698.0,170603.0,170273.0,169707.0,168783.0,167413.0,165350.0,162514.0,158868.0,154448.0,149363.0,143731.0,137742.0,131507.0,125223.0,118998.0,113131.0,107882.0,103908.0,102276.0,105595.0,124839.0
4,Utility,5000,Loan,1,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
1,Income,5000,Loan,2,19940.0,21710.0,23211.0,24661.0,26042.0,27077.0,27971.0,28806.0,29577.0,30233.0,30476.0,30272.0,30489.0,30675.0,30727.0,30507.0,30645.0,29915.0,29888.0,29518.0,29147.0,29067.0,28545.0,28293.0,27982.0,27389.0,27100.0,26595.0,25842.0,25321.0,24921.0,24687.0,23893.0,23103.0,22540.0,21698.0,21023.0,19955.0,18996.0,18044.0,16845.0,15736.0,14586.0,12832.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0,6001.0
1,Payments,5000,Loan,2,805.0,805.0,805.0,805.0,805.0,805.0,805.0,805.0,327.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Consumption,5000,Loan,2,16813.0,19443.0,21444.0,23044.0,24443.0,25620.0,26620.0,27563.0,28639.0,29722.0,30312.0,30288.0,30611.0,30739.0,30830.0,30794.0,30776.0,30519.0,30183.0,29922.0,29579.0,29286.0,28688.0,28561.0,28191.0,27618.0,27244.0,26732.0,26218.0,25505.0,25078.0,24441.0,23676.0,22935.0,22255.0,21466.0,20689.0,19614.0,18642.0,17738.0,16685.0,15550.0,14367.0,13011.0,9301.0,8635.0,8131.0,7740.0,7424.0,7163.0,6945.0,6764.0,6616.0,6498.0,6402.0,6327.0,6270.0,6224.0,6190.0,6163.0,6142.0,6127.0,6115.0,6107.0,6100.0,6094.0,6087.0,6083.0,6078.0,6075.0,6073.0,6071.0,6070.0,6070.0,6071.0,6076.0,6093.0,6165.0,6609.0
